PID,TGID,COMMAND,SOURCE ADDRESS,DESTINATION ADDRESS,SOURCE PORT,DESTINATION PORT,LABEL,PROTOCOL
PID,TGID,COMMAND,SOURCE ADDRESS,DESTINATION ADDRESS,SOURCE PORT,DESTINATION PORT,LABEL,PROTOCOL
PID,TGID,COMMAND,SOURCE ADDRESS,DESTINATION ADDRESS,SOURCE PORT,DESTINATION PORT,LABEL,PROTOCOL
PID,TGID,COMMAND,SOURCE ADDRESS,DESTINATION ADDRESS,SOURCE PORT,DESTINATION PORT,LABEL,PROTOCOL
587,587,avahi-daemon,0.0.0.0,192.168.68.199,5353,5353,avahi-daemon,UDP
587,587,avahi-daemon,::,fe80::3c61:3591:d888:6002,5353,59668,avahi-daemon,UDP
587,587,avahi-daemon,::,fe80::3c61:3591:d888:6002,5353,59668,avahi-daemon,UDP
8610,8613,Chrome_ChildIOT,127.0.0.1,127.0.0.53,27267,53,code,IP
8610,8613,Chrome_ChildIOT,127.0.0.1,127.0.0.53,23996,53,code,IP
593,593,NetworkManager,192.168.68.129,185.125.190.17,33400,80,NetworkManager,TCP
587,587,avahi-daemon,0.0.0.0,192.168.68.38,5353,5353,avahi-daemon,UDP
587,587,avahi-daemon,0.0.0.0,192.168.68.38,5353,5353,avahi-daemon,UDP
8610,8613,Chrome_ChildIOT,127.0.0.1,127.0.0.53,50281,53,code,IP
8610,8613,Chrome_ChildIOT,127.0.0.1,127.0.0.53,46883,53,code,IP
8610,8613,Chrome_ChildIOT,127.0.0.1,127.0.0.53,1551,53,code,IP
8610,8613,Chrome_ChildIOT,127.0.0.1,127.0.0.53,33491,53,code,IP
587,587,avahi-daemon,0.0.0.0,192.168.68.38,5353,5353,avahi-daemon,UDP
587,587,avahi-daemon,0.0.0.0,192.168.68.38,5353,5353,avahi-daemon,UDP
587,587,avahi-daemon,0.0.0.0,192.168.68.38,5353,5353,avahi-daemon,UDP
587,587,avahi-daemon,0.0.0.0,192.168.68.38,5353,5353,avahi-daemon,UDP
587,587,avahi-daemon,0.0.0.0,192.168.68.38,5353,5353,avahi-daemon,UDP
587,587,avahi-daemon,0.0.0.0,192.168.68.38,5353,5353,avahi-daemon,UDP
587,587,avahi-daemon,0.0.0.0,192.168.68.38,5353,5353,avahi-daemon,UDP
8610,8613,Chrome_ChildIOT,127.0.0.1,127.0.0.53,4019,53,code,IP
8610,8613,Chrome_ChildIOT,127.0.0.1,127.0.0.53,61945,53,code,IP
12812,12824,Chrome_ChildIOT,127.0.0.1,127.0.0.53,29006,53,Discord,IP
12812,12824,Chrome_ChildIOT,127.0.0.1,127.0.0.53,62600,53,Discord,IP
12812,12824,Chrome_ChildIOT,192.168.68.129,162.159.135.232,54113,443,Discord,IP
12812,12824,Chrome_ChildIOT,192.168.68.129,162.159.135.232,43304,443,Discord,TCP
12812,12824,Chrome_ChildIOT,127.0.0.1,127.0.0.53,3166,53,Discord,IP
12812,12824,Chrome_ChildIOT,127.0.0.1,127.0.0.53,50271,53,Discord,IP
12812,12824,Chrome_ChildIOT,192.168.68.129,162.159.129.233,51150,443,Discord,IP
12812,12824,Chrome_ChildIOT,127.0.0.1,127.0.0.53,32290,53,Discord,IP
12812,12824,Chrome_ChildIOT,127.0.0.1,127.0.0.53,30320,53,Discord,IP
12812,12824,Chrome_ChildIOT,192.168.68.129,162.159.135.234,50254,443,Discord,TCP
12812,12824,Chrome_ChildIOT,127.0.0.1,127.0.0.53,14124,53,Discord,IP
12812,12824,Chrome_ChildIOT,127.0.0.1,127.0.0.53,25609,53,Discord,IP
12812,12824,Chrome_ChildIOT,127.0.0.1,127.0.0.53,61135,53,Discord,IP
12812,12824,Chrome_ChildIOT,127.0.0.1,127.0.0.53,12669,53,Discord,IP
12812,12824,Chrome_ChildIOT,192.168.68.129,162.159.135.232,40318,443,Discord,IP
12812,12824,Chrome_ChildIOT,192.168.68.129,35.186.224.25,53195,443,Discord,IP
12812,12824,Chrome_ChildIOT,192.168.68.129,162.159.135.232,43314,443,Discord,TCP
12812,12824,Chrome_ChildIOT,127.0.0.1,127.0.0.53,31098,53,Discord,IP
12812,12824,Chrome_ChildIOT,127.0.0.1,127.0.0.53,45824,53,Discord,IP
12812,12824,Chrome_ChildIOT,192.168.68.129,35.186.224.39,47642,443,Discord,TCP
12812,12824,Chrome_ChildIOT,127.0.0.1,127.0.0.53,62380,53,Discord,IP
12812,12824,Chrome_ChildIOT,127.0.0.1,127.0.0.53,64391,53,Discord,IP
12812,12824,Chrome_ChildIOT,192.168.68.129,162.159.130.233,58318,443,Discord,IP
12812,12824,Chrome_ChildIOT,192.168.68.129,162.159.130.233,58752,443,Discord,TCP
12812,12824,Chrome_ChildIOT,127.0.0.1,127.0.0.53,36097,53,Discord,IP
12812,12824,Chrome_ChildIOT,127.0.0.1,127.0.0.53,4967,53,Discord,IP
12812,12824,Chrome_ChildIOT,192.168.68.129,162.159.137.234,41772,443,Discord,TCP
587,587,avahi-daemon,::,ff02::fb,5353,59668,avahi-daemon,UDP
587,587,avahi-daemon,::,fe80::a1b2:9607:58ec:6b17,5353,59668,avahi-daemon,UDP
587,587,avahi-daemon,0.0.0.0,224.0.0.251,5353,5353,avahi-daemon,UDP
587,587,avahi-daemon,0.0.0.0,192.168.68.129,5353,5353,avahi-daemon,UDP
8610,8613,Chrome_ChildIOT,127.0.0.1,127.0.0.53,33017,53,code,IP
8610,8613,Chrome_ChildIOT,127.0.0.1,127.0.0.53,2262,53,code,IP
12812,12824,Chrome_ChildIOT,127.0.0.1,127.0.0.53,39505,53,Discord,IP
12812,12824,Chrome_ChildIOT,127.0.0.1,127.0.0.53,21935,53,Discord,IP
12812,12824,Chrome_ChildIOT,192.168.68.129,162.159.128.232,35137,443,Discord,IP
12812,12824,Chrome_ChildIOT,192.168.68.129,162.159.128.232,40926,443,Discord,TCP
12812,12824,Chrome_ChildIOT,127.0.0.1,127.0.0.53,47703,53,Discord,IP
12812,12824,Chrome_ChildIOT,127.0.0.1,127.0.0.53,20183,53,Discord,IP
12812,12824,Chrome_ChildIOT,192.168.68.129,162.159.134.232,53028,443,Discord,IP
12812,12824,Chrome_ChildIOT,127.0.0.1,127.0.0.53,43468,53,Discord,IP
12812,12824,Chrome_ChildIOT,127.0.0.1,127.0.0.53,62338,53,Discord,IP
12812,12824,Chrome_ChildIOT,192.168.68.129,142.251.36.131,50884,443,Discord,TCP
593,593,NetworkManager,192.168.68.129,91.189.91.48,50194,80,NetworkManager,TCP
587,587,avahi-daemon,0.0.0.0,192.168.68.122,5353,5353,avahi-daemon,UDP
587,587,avahi-daemon,0.0.0.0,192.168.68.122,5353,5353,avahi-daemon,UDP
8610,8613,Chrome_ChildIOT,127.0.0.1,127.0.0.53,6244,53,code,IP
8610,8613,Chrome_ChildIOT,127.0.0.1,127.0.0.53,48354,53,code,IP
8610,8613,Chrome_ChildIOT,127.0.0.1,127.0.0.53,22107,53,code,IP
8610,8613,Chrome_ChildIOT,127.0.0.1,127.0.0.53,26455,53,code,IP
8610,8613,Chrome_ChildIOT,127.0.0.1,127.0.0.53,42506,53,code,IP
8610,8613,Chrome_ChildIOT,127.0.0.1,127.0.0.53,7253,53,code,IP
593,593,NetworkManager,192.168.68.129,91.189.91.96,59554,80,NetworkManager,TCP
8610,8613,Chrome_ChildIOT,127.0.0.1,127.0.0.53,36197,53,code,IP
8610,8613,Chrome_ChildIOT,127.0.0.1,127.0.0.53,31572,53,code,IP
493,493,systemd-timesyn,0.0.0.0,185.125.190.57,60086,123,systemd-timesyncd,UDP
493,493,systemd-timesyn,0.0.0.0,185.125.190.57,60086,123,systemd-timesyncd,UDP
12812,12824,Chrome_ChildIOT,127.0.0.1,127.0.0.53,31600,53,Discord,IP
12812,12824,Chrome_ChildIOT,127.0.0.1,127.0.0.53,12612,53,Discord,IP
12812,12824,Chrome_ChildIOT,192.168.68.129,162.159.134.233,49380,443,Discord,IP
12812,12824,Chrome_ChildIOT,127.0.0.1,127.0.0.53,53165,53,Discord,IP
12812,12824,Chrome_ChildIOT,127.0.0.1,127.0.0.53,5367,53,Discord,IP
12812,12824,Chrome_ChildIOT,192.168.68.129,162.159.138.234,57904,443,Discord,TCP
12878,13347,UdpSocket,0.0.0.0,66.22.243.178,57634,50019,Discord,UDP
12878,13347,UdpSocket,0.0.0.0,66.22.243.178,44466,50019,Discord,UDP
12878,13347,UdpSocket,0.0.0.0,66.22.243.178,57634,50019,Discord,UDP
12878,13347,UdpSocket,0.0.0.0,66.22.243.178,57634,50019,Discord,UDP
12878,13347,UdpSocket,0.0.0.0,66.22.243.178,57634,50019,Discord,UDP
12878,13347,UdpSocket,0.0.0.0,66.22.243.178,57634,50019,Discord,UDP
12878,13347,UdpSocket,0.0.0.0,66.22.243.178,57634,50019,Discord,UDP
12878,13347,UdpSocket,0.0.0.0,66.22.243.178,57634,50019,Discord,UDP
12878,13347,UdpSocket,0.0.0.0,66.22.243.178,57634,50019,Discord,UDP
12878,13347,UdpSocket,0.0.0.0,66.22.243.178,57634,50019,Discord,UDP
12878,13347,UdpSocket,0.0.0.0,66.22.243.178,57634,50019,Discord,UDP
12878,13347,UdpSocket,0.0.0.0,66.22.243.178,57634,50019,Discord,UDP
12878,13347,UdpSocket,0.0.0.0,66.22.243.178,57634,50019,Discord,UDP
12878,13347,UdpSocket,0.0.0.0,66.22.243.178,57634,50019,Discord,UDP
12878,13347,UdpSocket,0.0.0.0,66.22.243.178,57634,50019,Discord,UDP
12878,13347,UdpSocket,0.0.0.0,66.22.243.178,57634,50019,Discord,UDP
8610,8613,Chrome_ChildIOT,127.0.0.1,127.0.0.53,15544,53,code,IP
8610,8613,Chrome_ChildIOT,127.0.0.1,127.0.0.53,53860,53,code,IP
8610,8613,Chrome_ChildIOT,192.168.68.129,104.46.162.224,51594,443,code,TCP
8610,8613,Chrome_ChildIOT,192.168.68.129,104.46.162.224,51608,443,code,TCP
12878,13347,UdpSocket,0.0.0.0,66.22.243.178,57634,50019,Discord,UDP
12878,13347,UdpSocket,0.0.0.0,66.22.243.178,57634,50019,Discord,UDP
12878,13347,UdpSocket,0.0.0.0,66.22.243.178,57634,50019,Discord,UDP
12878,13347,UdpSocket,0.0.0.0,66.22.243.178,57634,50019,Discord,UDP
12878,13347,UdpSocket,0.0.0.0,66.22.243.178,57634,50019,Discord,UDP
12878,13347,UdpSocket,0.0.0.0,66.22.243.178,57634,50019,Discord,UDP
12878,13347,UdpSocket,0.0.0.0,66.22.243.178,57634,50019,Discord,UDP
12878,13347,UdpSocket,0.0.0.0,66.22.243.178,57634,50019,Discord,UDP
12878,13347,UdpSocket,0.0.0.0,66.22.243.178,57634,50019,Discord,UDP
12878,13347,UdpSocket,0.0.0.0,66.22.243.178,57634,50019,Discord,UDP
12878,13347,UdpSocket,0.0.0.0,66.22.243.178,57634,50019,Discord,UDP
12878,13347,UdpSocket,0.0.0.0,66.22.243.178,57634,50019,Discord,UDP
12878,13347,UdpSocket,0.0.0.0,66.22.243.178,57634,50019,Discord,UDP
12878,13347,UdpSocket,0.0.0.0,66.22.243.178,57634,50019,Discord,UDP
12878,13347,UdpSocket,0.0.0.0,66.22.243.178,57634,50019,Discord,UDP
12878,13347,UdpSocket,0.0.0.0,66.22.243.178,57634,50019,Discord,UDP
12878,13347,UdpSocket,0.0.0.0,66.22.243.178,57634,50019,Discord,UDP
12878,13347,UdpSocket,0.0.0.0,66.22.243.178,57634,50019,Discord,UDP
12878,13347,UdpSocket,0.0.0.0,66.22.243.178,57634,50019,Discord,UDP
12878,13347,UdpSocket,0.0.0.0,66.22.243.178,57634,50019,Discord,UDP
12878,13347,UdpSocket,0.0.0.0,66.22.243.178,57634,50019,Discord,UDP
12878,13347,UdpSocket,0.0.0.0,66.22.243.178,57634,50019,Discord,UDP
12878,13347,UdpSocket,0.0.0.0,66.22.243.178,57634,50019,Discord,UDP
12878,13347,UdpSocket,0.0.0.0,66.22.243.178,57634,50019,Discord,UDP
12878,13347,UdpSocket,0.0.0.0,66.22.243.178,57634,50019,Discord,UDP
12878,13347,UdpSocket,0.0.0.0,66.22.243.178,57634,50019,Discord,UDP
12878,13347,UdpSocket,0.0.0.0,66.22.243.178,57634,50019,Discord,UDP
12878,13347,UdpSocket,0.0.0.0,66.22.243.178,57634,50019,Discord,UDP
12878,13347,UdpSocket,0.0.0.0,66.22.243.178,57634,50019,Discord,UDP
12878,13347,UdpSocket,0.0.0.0,66.22.243.178,57634,50019,Discord,UDP
12878,13347,UdpSocket,0.0.0.0,66.22.243.178,57634,50019,Discord,UDP
12878,13347,UdpSocket,0.0.0.0,66.22.243.178,57634,50019,Discord,UDP
12878,13347,UdpSocket,0.0.0.0,66.22.243.178,57634,50019,Discord,UDP
12878,13347,UdpSocket,0.0.0.0,66.22.243.178,57634,50019,Discord,UDP
12878,13347,UdpSocket,0.0.0.0,66.22.243.178,57634,50019,Discord,UDP
12878,13347,UdpSocket,0.0.0.0,66.22.243.178,57634,50019,Discord,UDP
12878,13347,UdpSocket,0.0.0.0,66.22.243.178,57634,50019,Discord,UDP
12878,13347,UdpSocket,0.0.0.0,66.22.243.178,57634,50019,Discord,UDP
12878,13347,UdpSocket,0.0.0.0,66.22.243.178,57634,50019,Discord,UDP
12878,13347,UdpSocket,0.0.0.0,66.22.243.178,57634,50019,Discord,UDP
12878,13347,UdpSocket,0.0.0.0,66.22.243.178,57634,50019,Discord,UDP
12878,13347,UdpSocket,0.0.0.0,66.22.243.178,57634,50019,Discord,UDP
12878,13347,UdpSocket,0.0.0.0,66.22.243.178,57634,50019,Discord,UDP
12878,13347,UdpSocket,0.0.0.0,66.22.243.178,57634,50019,Discord,UDP
12878,13347,UdpSocket,0.0.0.0,66.22.243.178,57634,50019,Discord,UDP
12878,13347,UdpSocket,0.0.0.0,66.22.243.178,57634,50019,Discord,UDP
12878,13347,UdpSocket,0.0.0.0,66.22.243.178,57634,50019,Discord,UDP
12878,13347,UdpSocket,0.0.0.0,66.22.243.178,57634,50019,Discord,UDP
12878,13347,UdpSocket,0.0.0.0,66.22.243.178,57634,50019,Discord,UDP
12878,13347,UdpSocket,0.0.0.0,66.22.243.178,57634,50019,Discord,UDP
12878,13347,UdpSocket,0.0.0.0,66.22.243.178,57634,50019,Discord,UDP
12878,13347,UdpSocket,0.0.0.0,66.22.243.178,57634,50019,Discord,UDP
12878,13347,UdpSocket,0.0.0.0,66.22.243.178,57634,50019,Discord,UDP
12878,13347,UdpSocket,0.0.0.0,66.22.243.178,57634,50019,Discord,UDP
12878,13347,UdpSocket,0.0.0.0,66.22.243.178,57634,50019,Discord,UDP
12878,13347,UdpSocket,0.0.0.0,66.22.243.178,57634,50019,Discord,UDP
12878,13347,UdpSocket,0.0.0.0,66.22.243.178,57634,50019,Discord,UDP
12878,13347,UdpSocket,0.0.0.0,66.22.243.178,57634,50019,Discord,UDP
12878,13347,UdpSocket,0.0.0.0,66.22.243.178,57634,50019,Discord,UDP
12878,13347,UdpSocket,0.0.0.0,66.22.243.178,57634,50019,Discord,UDP
12878,13347,UdpSocket,0.0.0.0,66.22.243.178,57634,50019,Discord,UDP
12878,13347,UdpSocket,0.0.0.0,66.22.243.178,57634,50019,Discord,UDP
12878,13347,UdpSocket,0.0.0.0,66.22.243.178,57634,50019,Discord,UDP
12878,13347,UdpSocket,0.0.0.0,66.22.243.178,57634,50019,Discord,UDP
12878,13347,UdpSocket,0.0.0.0,66.22.243.178,57634,50019,Discord,UDP
12812,12824,Chrome_ChildIOT,127.0.0.1,127.0.0.53,56359,53,Discord,IP
12812,12824,Chrome_ChildIOT,127.0.0.1,127.0.0.53,34152,53,Discord,IP
12812,12824,Chrome_ChildIOT,192.168.68.129,162.159.128.232,51138,443,Discord,IP
12878,13347,UdpSocket,0.0.0.0,66.22.243.178,57634,50019,Discord,UDP
12812,12824,Chrome_ChildIOT,127.0.0.1,127.0.0.53,51594,53,Discord,IP
12812,12824,Chrome_ChildIOT,127.0.0.1,127.0.0.53,31480,53,Discord,IP
12812,12824,Chrome_ChildIOT,192.168.68.129,162.159.129.235,56128,443,Discord,TCP
12878,13370,UdpSocket,0.0.0.0,66.22.243.26,58157,50022,Discord,UDP
12878,13370,UdpSocket,0.0.0.0,66.22.243.26,58174,50022,Discord,UDP
12878,13370,UdpSocket,0.0.0.0,66.22.243.26,58157,50022,Discord,UDP
12878,13370,UdpSocket,0.0.0.0,66.22.243.26,58157,50022,Discord,UDP
12878,13370,UdpSocket,0.0.0.0,66.22.243.26,58157,50022,Discord,UDP
12878,13370,UdpSocket,0.0.0.0,66.22.243.26,58157,50022,Discord,UDP
12878,13370,UdpSocket,0.0.0.0,66.22.243.26,58157,50022,Discord,UDP
12878,13370,UdpSocket,0.0.0.0,66.22.243.26,58157,50022,Discord,UDP
12878,13370,UdpSocket,0.0.0.0,66.22.243.26,58157,50022,Discord,UDP
12878,13370,UdpSocket,0.0.0.0,66.22.243.26,58157,50022,Discord,UDP
12878,13370,UdpSocket,0.0.0.0,66.22.243.26,58157,50022,Discord,UDP
12878,13370,UdpSocket,0.0.0.0,66.22.243.26,58157,50022,Discord,UDP
12878,13370,UdpSocket,0.0.0.0,66.22.243.26,58157,50022,Discord,UDP
12878,13370,UdpSocket,0.0.0.0,66.22.243.26,58157,50022,Discord,UDP
12878,13370,UdpSocket,0.0.0.0,66.22.243.26,58157,50022,Discord,UDP
12878,13370,UdpSocket,0.0.0.0,66.22.243.26,58157,50022,Discord,UDP
12878,13370,UdpSocket,0.0.0.0,66.22.243.26,58157,50022,Discord,UDP
12878,13370,UdpSocket,0.0.0.0,66.22.243.26,58157,50022,Discord,UDP
12878,13370,UdpSocket,0.0.0.0,66.22.243.26,58157,50022,Discord,UDP
12878,13370,UdpSocket,0.0.0.0,66.22.243.26,58157,50022,Discord,UDP
12878,13370,UdpSocket,0.0.0.0,66.22.243.26,58157,50022,Discord,UDP
12878,13370,UdpSocket,0.0.0.0,66.22.243.26,58157,50022,Discord,UDP
12878,13370,UdpSocket,0.0.0.0,66.22.243.26,58157,50022,Discord,UDP
12878,13370,UdpSocket,0.0.0.0,66.22.243.26,58157,50022,Discord,UDP
12878,13370,UdpSocket,0.0.0.0,66.22.243.26,58157,50022,Discord,UDP
12878,13370,UdpSocket,0.0.0.0,66.22.243.26,58157,50022,Discord,UDP
12812,12824,Chrome_ChildIOT,127.0.0.1,127.0.0.53,28319,53,Discord,IP
12812,12824,Chrome_ChildIOT,127.0.0.1,127.0.0.53,28200,53,Discord,IP
12812,12824,Chrome_ChildIOT,192.168.68.129,162.159.128.235,45432,443,Discord,TCP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,57525,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
12878,13386,UdpSocket,0.0.0.0,66.22.243.12,51358,50011,Discord,UDP
